0	1.78887e+07	2.1287e+07	2.55638e+07	3.10137e+07	3.80555e+07	4.72969e+07	5.96401e+07	7.64593e+07	9.99096e+07	1.33487e+08	1.83081e+08	2.59069e+08	3.80597e+08	5.80332e+08	3.80597e+08	2.59069e+08	1.83081e+08	1.33487e+08	9.99096e+07	7.64593e+07	5.96401e+07	4.72969e+07	3.80555e+07	3.10137e+07	2.55638e+07	2.1287e+07	1.78887e+07	1.51579e+07	
0	1.83221e+07	2.18028e+07	2.61832e+07	3.17652e+07	3.89775e+07	4.84428e+07	6.10851e+07	7.83118e+07	1.0233e+08	1.36721e+08	1.87517e+08	2.65346e+08	3.89818e+08	5.94393e+08	3.89818e+08	2.65346e+08	1.87517e+08	1.36721e+08	1.0233e+08	7.83118e+07	6.10851e+07	4.84428e+07	3.89775e+07	3.17652e+07	2.61832e+07	2.18028e+07	1.83221e+07	1.55252e+07	
0	1.8764e+07	2.23286e+07	2.68147e+07	3.25312e+07	3.99176e+07	4.96112e+07	6.25583e+07	8.02005e+07	1.04798e+08	1.40018e+08	1.9204e+08	2.71746e+08	3.9922e+08	6.08728e+08	3.9922e+08	2.71746e+08	1.9204e+08	1.40018e+08	1.04798e+08	8.02005e+07	6.25583e+07	4.96112e+07	3.99176e+07	3.25312e+07	2.68147e+07	2.23286e+07	1.8764e+07	1.58996e+07	
0	1.92145e+07	2.28646e+07	2.74584e+07	3.33122e+07	4.08759e+07	5.08022e+07	6.40601e+07	8.21258e+07	1.07314e+08	1.43379e+08	1.9665e+08	2.7827e+08	4.08804e+08	6.23342e+08	4.08804e+08	2.7827e+08	1.9665e+08	1.43379e+08	1.07314e+08	8.21258e+07	6.40601e+07	5.08022e+07	4.08759e+07	3.33122e+07	2.74584e+07	2.28646e+07	1.92145e+07	1.62813e+07	
0	1.96736e+07	2.3411e+07	2.81146e+07	3.41083e+07	4.18526e+07	5.20161e+07	6.55909e+07	8.40883e+07	1.09879e+08	1.46806e+08	2.01349e+08	2.84919e+08	4.18572e+08	6.38238e+08	4.18572e+08	2.84919e+08	2.01349e+08	1.46806e+08	1.09879e+08	8.40883e+07	6.55909e+07	5.20161e+07	4.18526e+07	3.41083e+07	2.81146e+07	2.3411e+07	1.96736e+07	1.66703e+07	
0	2.01416e+07	2.39679e+07	2.87833e+07	3.49196e+07	4.28482e+07	5.32534e+07	6.71511e+07	8.60885e+07	1.12492e+08	1.50298e+08	2.06138e+08	2.91696e+08	4.28529e+08	6.5342e+08	4.28529e+08	2.91696e+08	2.06138e+08	1.50298e+08	1.12492e+08	8.60885e+07	6.71511e+07	5.32534e+07	4.28482e+07	3.49196e+07	2.87833e+07	2.39679e+07	2.01416e+07	1.70669e+07	
0	2.06185e+07	2.45354e+07	2.94649e+07	3.57464e+07	4.38627e+07	5.45143e+07	6.87411e+07	8.81268e+07	1.15156e+08	1.53856e+08	2.11019e+08	2.98603e+08	4.38675e+08	6.68891e+08	4.38675e+08	2.98603e+08	2.11019e+08	1.53856e+08	1.15156e+08	8.81268e+07	6.87411e+07	5.45143e+07	4.38627e+07	3.57464e+07	2.94649e+07	2.45354e+07	2.06185e+07	1.7471e+07	
0	2.11044e+07	2.51137e+07	3.01593e+07	3.65889e+07	4.48965e+07	5.57992e+07	7.03613e+07	9.02039e+07	1.1787e+08	1.57483e+08	2.15993e+08	3.05641e+08	4.49014e+08	6.84657e+08	4.49014e+08	3.05641e+08	2.15993e+08	1.57483e+08	1.1787e+08	9.02039e+07	7.03613e+07	5.57992e+07	4.48965e+07	3.65889e+07	3.01593e+07	2.51137e+07	2.11044e+07	1.78827e+07	
0	2.15996e+07	2.57029e+07	3.08669e+07	3.74473e+07	4.59498e+07	5.71083e+07	7.2012e+07	9.23202e+07	1.20635e+08	1.61177e+08	2.2106e+08	3.12811e+08	4.59549e+08	7.0072e+08	4.59549e+08	3.12811e+08	2.2106e+08	1.61177e+08	1.20635e+08	9.23202e+07	7.2012e+07	5.71083e+07	4.59498e+07	3.74473e+07	3.08669e+07	2.57029e+07	2.15996e+07	1.83023e+07	
0	2.2104e+07	2.63031e+07	3.15877e+07	3.83218e+07	4.70229e+07	5.8442e+07	7.36937e+07	9.44762e+07	1.23452e+08	1.64941e+08	2.26223e+08	3.20117e+08	4.70281e+08	7.17084e+08	4.70281e+08	3.20117e+08	2.26223e+08	1.64941e+08	1.23452e+08	9.44762e+07	7.36937e+07	5.8442e+07	4.70229e+07	3.83218e+07	3.15877e+07	2.63031e+07	2.2104e+07	1.87297e+07	
0	2.26178e+07	2.69146e+07	3.2322e+07	3.92127e+07	4.8116e+07	5.98005e+07	7.54068e+07	9.66724e+07	1.26322e+08	1.68776e+08	2.31481e+08	3.27558e+08	4.81213e+08	7.33754e+08	4.81213e+08	3.27558e+08	2.31481e+08	1.68776e+08	1.26322e+08	9.66724e+07	7.54068e+07	5.98005e+07	4.8116e+07	3.92127e+07	3.2322e+07	2.69146e+07	2.26178e+07	1.91651e+07	
0	2.31412e+07	2.75374e+07	3.307e+07	4.012e+07	4.92294e+07	6.11843e+07	7.71517e+07	9.89094e+07	1.29245e+08	1.72681e+08	2.36838e+08	3.35138e+08	4.92348e+08	7.50733e+08	4.92348e+08	3.35138e+08	2.36838e+08	1.72681e+08	1.29245e+08	9.89094e+07	7.71517e+07	6.11843e+07	4.92294e+07	4.012e+07	3.307e+07	2.75374e+07	2.31412e+07	1.96086e+07	
0	2.36742e+07	2.81717e+07	3.38317e+07	4.10442e+07	5.03634e+07	6.25936e+07	7.89289e+07	1.01188e+08	1.32222e+08	1.76659e+08	2.42293e+08	3.42858e+08	5.03689e+08	7.68026e+08	5.03689e+08	3.42858e+08	2.42293e+08	1.76659e+08	1.32222e+08	1.01188e+08	7.89289e+07	6.25936e+07	5.03634e+07	4.10442e+07	3.38317e+07	2.81717e+07	2.36742e+07	2.00603e+07	
0	2.42171e+07	2.88176e+07	3.46074e+07	4.19853e+07	5.15182e+07	6.40288e+07	8.07386e+07	1.03508e+08	1.35254e+08	1.80709e+08	2.47849e+08	3.50719e+08	5.15238e+08	7.85636e+08	5.15238e+08	3.50719e+08	2.47849e+08	1.80709e+08	1.35254e+08	1.03508e+08	8.07386e+07	6.40288e+07	5.15182e+07	4.19853e+07	3.46074e+07	2.88176e+07	2.42171e+07	2.05202e+07	
0	2.47698e+07	2.94753e+07	3.53973e+07	4.29435e+07	5.2694e+07	6.54902e+07	8.25814e+07	1.0587e+08	1.38341e+08	1.84834e+08	2.53506e+08	3.58724e+08	5.26998e+08	8.03568e+08	5.26998e+08	3.58724e+08	2.53506e+08	1.84834e+08	1.38341e+08	1.0587e+08	8.25814e+07	6.54902e+07	5.2694e+07	4.29435e+07	3.53973e+07	2.94753e+07	2.47698e+07	2.09886e+07	
0	2.53326e+07	3.0145e+07	3.62015e+07	4.39192e+07	5.38912e+07	6.69782e+07	8.44576e+07	1.08276e+08	1.41484e+08	1.89033e+08	2.59265e+08	3.66874e+08	5.38971e+08	8.21825e+08	5.38971e+08	3.66874e+08	2.59265e+08	1.89033e+08	1.41484e+08	1.08276e+08	8.44576e+07	6.69782e+07	5.38912e+07	4.39192e+07	3.62015e+07	3.0145e+07	2.53326e+07	2.14654e+07	
0	2.59055e+07	3.08268e+07	3.70203e+07	4.49125e+07	5.511e+07	6.84929e+07	8.63677e+07	1.10724e+08	1.44684e+08	1.93308e+08	2.65129e+08	3.75171e+08	5.51161e+08	8.40412e+08	5.51161e+08	3.75171e+08	2.65129e+08	1.93308e+08	1.44684e+08	1.10724e+08	8.63677e+07	6.84929e+07	5.511e+07	4.49125e+07	3.70203e+07	3.08268e+07	2.59055e+07	2.19509e+07	
0	2.64887e+07	3.15208e+07	3.78537e+07	4.59236e+07	5.63507e+07	7.00349e+07	8.83121e+07	1.13217e+08	1.47941e+08	1.9766e+08	2.71098e+08	3.83617e+08	5.63569e+08	8.59332e+08	5.63569e+08	3.83617e+08	2.71098e+08	1.9766e+08	1.47941e+08	1.13217e+08	8.83121e+07	7.00349e+07	5.63507e+07	4.59236e+07	3.78537e+07	3.15208e+07	2.64887e+07	2.24451e+07	
0	2.70823e+07	3.22272e+07	3.8702e+07	4.69527e+07	5.76135e+07	7.16044e+07	9.02912e+07	1.15754e+08	1.51257e+08	2.0209e+08	2.77173e+08	3.92214e+08	5.76198e+08	8.7859e+08	5.76198e+08	3.92214e+08	2.77173e+08	2.0209e+08	1.51257e+08	1.15754e+08	9.02912e+07	7.16044e+07	5.76135e+07	4.69527e+07	3.8702e+07	3.22272e+07	2.70823e+07	2.29481e+07	
0	2.76865e+07	3.29461e+07	3.95653e+07	4.80002e+07	5.88988e+07	7.32017e+07	9.23054e+07	1.18337e+08	1.54631e+08	2.06598e+08	2.83356e+08	4.00964e+08	5.89052e+08	8.9819e+08	5.89052e+08	4.00964e+08	2.83356e+08	2.06598e+08	1.54631e+08	1.18337e+08	9.23054e+07	7.32017e+07	5.88988e+07	4.80002e+07	3.95653e+07	3.29461e+07	2.76865e+07	2.346e+07	
0	2.83013e+07	3.36777e+07	4.04439e+07	4.90661e+07	6.02067e+07	7.48272e+07	9.43551e+07	1.20964e+08	1.58065e+08	2.11186e+08	2.89648e+08	4.09867e+08	6.02133e+08	9.18136e+08	6.02133e+08	4.09867e+08	2.89648e+08	2.11186e+08	1.58065e+08	1.20964e+08	9.43551e+07	7.48272e+07	6.02067e+07	4.90661e+07	4.04439e+07	3.36777e+07	2.83013e+07	2.39809e+07	
0	2.89269e+07	3.44221e+07	4.13379e+07	5.01506e+07	6.15375e+07	7.64813e+07	9.64408e+07	1.23638e+08	1.61559e+08	2.15854e+08	2.96051e+08	4.18927e+08	6.15443e+08	9.38431e+08	6.15443e+08	4.18927e+08	2.96051e+08	2.15854e+08	1.61559e+08	1.23638e+08	9.64408e+07	7.64813e+07	6.15375e+07	5.01506e+07	4.13379e+07	3.44221e+07	2.89269e+07	2.4511e+07	
0	2.95634e+07	3.51795e+07	4.22475e+07	5.12542e+07	6.28916e+07	7.81642e+07	9.85629e+07	1.26359e+08	1.65113e+08	2.20604e+08	3.02565e+08	4.28145e+08	6.28985e+08	9.59081e+08	6.28985e+08	4.28145e+08	3.02565e+08	2.20604e+08	1.65113e+08	1.26359e+08	9.85629e+07	7.81642e+07	6.28916e+07	5.12542e+07	4.22475e+07	3.51795e+07	2.95634e+07	2.50504e+07	
0	3.02109e+07	3.59501e+07	4.31729e+07	5.23768e+07	6.42692e+07	7.98763e+07	1.00722e+08	1.29126e+08	1.6873e+08	2.25436e+08	3.09193e+08	4.37523e+08	6.42762e+08	9.80089e+08	6.42762e+08	4.37523e+08	3.09193e+08	2.25436e+08	1.6873e+08	1.29126e+08	1.00722e+08	7.98763e+07	6.42692e+07	5.23768e+07	4.31729e+07	3.59501e+07	3.02109e+07	2.55991e+07	
0	3.08696e+07	3.6734e+07	4.41143e+07	5.35189e+07	6.56705e+07	8.16179e+07	1.02918e+08	1.31942e+08	1.72409e+08	2.30351e+08	3.15934e+08	4.47063e+08	6.56777e+08	1.00146e+09	6.56777e+08	4.47063e+08	3.15934e+08	2.30351e+08	1.72409e+08	1.31942e+08	1.02918e+08	8.16179e+07	6.56705e+07	5.35189e+07	4.41143e+07	3.6734e+07	3.08696e+07	2.61572e+07	
0	3.15397e+07	3.75313e+07	4.50718e+07	5.46805e+07	6.70958e+07	8.33894e+07	1.05152e+08	1.34806e+08	1.76151e+08	2.35351e+08	3.22792e+08	4.56767e+08	6.71032e+08	1.0232e+09	6.71032e+08	4.56767e+08	3.22792e+08	2.35351e+08	1.76151e+08	1.34806e+08	1.05152e+08	8.33894e+07	6.70958e+07	5.46805e+07	4.50718e+07	3.75313e+07	3.15397e+07	2.6725e+07	
0	3.22211e+07	3.83422e+07	4.60456e+07	5.58619e+07	6.85455e+07	8.51911e+07	1.07424e+08	1.37718e+08	1.79957e+08	2.40436e+08	3.29766e+08	4.66636e+08	6.8553e+08	1.0453e+09	6.8553e+08	4.66636e+08	3.29766e+08	2.40436e+08	1.79957e+08	1.37718e+08	1.07424e+08	8.51911e+07	6.85455e+07	5.58619e+07	4.60456e+07	3.83422e+07	3.22211e+07	2.73024e+07	
0	3.29141e+07	3.91668e+07	4.70359e+07	5.70633e+07	7.00198e+07	8.70234e+07	1.09734e+08	1.4068e+08	1.83828e+08	2.45607e+08	3.36858e+08	4.76672e+08	7.00275e+08	1.06779e+09	7.00275e+08	4.76672e+08	3.36858e+08	2.45607e+08	1.83828e+08	1.4068e+08	1.09734e+08	8.70234e+07	7.00198e+07	5.70633e+07	4.70359e+07	3.91668e+07	3.29141e+07	2.78896e+07	
0	3.36188e+07	4.00054e+07	4.80429e+07	5.82851e+07	7.15189e+07	8.88865e+07	1.12083e+08	1.43692e+08	1.87763e+08	2.50865e+08	3.4407e+08	4.86877e+08	7.15267e+08	1.09065e+09	7.15267e+08	4.86877e+08	3.4407e+08	2.50865e+08	1.87763e+08	1.43692e+08	1.12083e+08	8.88865e+07	7.15189e+07	5.82851e+07	4.80429e+07	4.00054e+07	3.36188e+07	2.84867e+07	
0	3.43353e+07	4.0858e+07	4.90668e+07	5.95273e+07	7.30431e+07	9.07809e+07	1.14472e+08	1.46755e+08	1.91765e+08	2.56212e+08	3.51403e+08	4.97254e+08	7.30511e+08	1.11389e+09	7.30511e+08	4.97254e+08	3.51403e+08	2.56212e+08	1.91765e+08	1.46755e+08	1.14472e+08	9.07809e+07	7.30431e+07	5.95273e+07	4.90668e+07	4.0858e+07	3.43353e+07	2.90938e+07	
0	3.50637e+07	4.17248e+07	5.01078e+07	6.07902e+07	7.45928e+07	9.27069e+07	1.16901e+08	1.49868e+08	1.95833e+08	2.61648e+08	3.58858e+08	5.07803e+08	7.4601e+08	1.13752e+09	7.4601e+08	5.07803e+08	3.58858e+08	2.61648e+08	1.95833e+08	1.49868e+08	1.16901e+08	9.27069e+07	7.45928e+07	6.07902e+07	5.01078e+07	4.17248e+07	3.50637e+07	2.97111e+07	
0	3.58042e+07	4.2606e+07	5.1166e+07	6.2074e+07	7.61681e+07	9.46647e+07	1.1937e+08	1.53033e+08	1.99969e+08	2.67173e+08	3.66437e+08	5.18528e+08	7.61764e+08	1.16155e+09	7.61764e+08	5.18528e+08	3.66437e+08	2.67173e+08	1.99969e+08	1.53033e+08	1.1937e+08	9.46647e+07	7.61681e+07	6.2074e+07	5.1166e+07	4.2606e+07	3.58042e+07	3.03385e+07	
0	3.65569e+07	4.35017e+07	5.22417e+07	6.3379e+07	7.77694e+07	9.66549e+07	1.21879e+08	1.5625e+08	2.04173e+08	2.7279e+08	3.74141e+08	5.29429e+08	7.77779e+08	1.18597e+09	7.77779e+08	5.29429e+08	3.74141e+08	2.7279e+08	2.04173e+08	1.5625e+08	1.21879e+08	9.66549e+07	7.77694e+07	6.3379e+07	5.22417e+07	4.35017e+07	3.65569e+07	3.09763e+07	
0	3.7322e+07	4.44121e+07	5.3335e+07	6.47053e+07	7.93969e+07	9.86776e+07	1.2443e+08	1.5952e+08	2.08446e+08	2.78499e+08	3.81971e+08	5.40508e+08	7.94056e+08	1.21079e+09	7.94056e+08	5.40508e+08	3.81971e+08	2.78499e+08	2.08446e+08	1.5952e+08	1.2443e+08	9.86776e+07	7.93969e+07	6.47053e+07	5.3335e+07	4.44121e+07	3.7322e+07	3.16246e+07	
0	3.80995e+07	4.53373e+07	5.44461e+07	6.60533e+07	8.10509e+07	1.00733e+08	1.27022e+08	1.62844e+08	2.12788e+08	2.84301e+08	3.89928e+08	5.51768e+08	8.10598e+08	1.23601e+09	8.10598e+08	5.51768e+08	3.89928e+08	2.84301e+08	2.12788e+08	1.62844e+08	1.27022e+08	1.00733e+08	8.10509e+07	6.60533e+07	5.44461e+07	4.53373e+07	3.80995e+07	3.22834e+07	
0	3.88896e+07	4.62775e+07	5.55752e+07	6.74231e+07	8.27317e+07	1.02822e+08	1.29656e+08	1.66221e+08	2.17201e+08	2.90196e+08	3.98014e+08	5.63211e+08	8.27408e+08	1.26164e+09	8.27408e+08	5.63211e+08	3.98014e+08	2.90196e+08	2.17201e+08	1.66221e+08	1.29656e+08	1.02822e+08	8.27317e+07	6.74231e+07	5.55752e+07	4.62775e+07	3.88896e+07	3.29529e+07	
0	3.96924e+07	4.72328e+07	5.67224e+07	6.88149e+07	8.44396e+07	1.04945e+08	1.32333e+08	1.69652e+08	2.21685e+08	2.96187e+08	4.06231e+08	5.74837e+08	8.44489e+08	1.28769e+09	8.44489e+08	5.74837e+08	4.06231e+08	2.96187e+08	2.21685e+08	1.69652e+08	1.32333e+08	1.04945e+08	8.44396e+07	6.88149e+07	5.67224e+07	4.72328e+07	3.96924e+07	3.36332e+07	
0	4.05081e+07	4.82034e+07	5.78881e+07	7.02291e+07	8.61748e+07	1.07101e+08	1.35052e+08	1.73138e+08	2.2624e+08	3.02274e+08	4.14578e+08	5.8665e+08	8.61843e+08	1.31415e+09	8.61843e+08	5.8665e+08	4.14578e+08	3.02274e+08	2.2624e+08	1.73138e+08	1.35052e+08	1.07101e+08	8.61748e+07	7.02291e+07	5.78881e+07	4.82034e+07	4.05081e+07	3.43243e+07	
0	4.13367e+07	4.91895e+07	5.90722e+07	7.16657e+07	8.79376e+07	1.09292e+08	1.37815e+08	1.7668e+08	2.30868e+08	3.08457e+08	4.23059e+08	5.98651e+08	8.79473e+08	1.34103e+09	8.79473e+08	5.98651e+08	4.23059e+08	3.08457e+08	2.30868e+08	1.7668e+08	1.37815e+08	1.09292e+08	8.79376e+07	7.16657e+07	5.90722e+07	4.91895e+07	4.13367e+07	3.50265e+07	
0	4.21785e+07	5.01911e+07	6.02752e+07	7.3125e+07	8.97283e+07	1.11518e+08	1.40621e+08	1.80278e+08	2.3557e+08	3.14738e+08	4.31674e+08	6.10841e+08	8.97382e+08	1.36834e+09	8.97382e+08	6.10841e+08	4.31674e+08	3.14738e+08	2.3557e+08	1.80278e+08	1.40621e+08	1.11518e+08	8.97283e+07	7.3125e+07	6.02752e+07	5.01911e+07	4.21785e+07	3.57397e+07	
0	4.30335e+07	5.12086e+07	6.1497e+07	7.46074e+07	9.15472e+07	1.13779e+08	1.43472e+08	1.83932e+08	2.40345e+08	3.21118e+08	4.40425e+08	6.23224e+08	9.15573e+08	1.39608e+09	9.15573e+08	6.23224e+08	4.40425e+08	3.21118e+08	2.40345e+08	1.83932e+08	1.43472e+08	1.13779e+08	9.15472e+07	7.46074e+07	6.1497e+07	5.12086e+07	4.30335e+07	3.64642e+07	
0	4.39018e+07	5.22419e+07	6.27379e+07	7.61129e+07	9.33945e+07	1.16074e+08	1.46367e+08	1.87644e+08	2.45195e+08	3.27598e+08	4.49312e+08	6.358e+08	9.34048e+08	1.42425e+09	9.34048e+08	6.358e+08	4.49312e+08	3.27598e+08	2.45195e+08	1.87644e+08	1.46367e+08	1.16074e+08	9.33945e+07	7.61129e+07	6.27379e+07	5.22419e+07	4.39018e+07	3.72e+07	
0	4.47837e+07	5.32913e+07	6.39982e+07	7.76418e+07	9.52706e+07	1.18406e+08	1.49307e+08	1.91413e+08	2.5012e+08	3.34179e+08	4.58337e+08	6.48571e+08	9.52811e+08	1.45286e+09	9.52811e+08	6.48571e+08	4.58337e+08	3.34179e+08	2.5012e+08	1.91413e+08	1.49307e+08	1.18406e+08	9.52706e+07	7.76418e+07	6.39982e+07	5.32913e+07	4.47837e+07	3.79473e+07	
0	4.56792e+07	5.43569e+07	6.52779e+07	7.91943e+07	9.71756e+07	1.20774e+08	1.52292e+08	1.95241e+08	2.55122e+08	3.40861e+08	4.67502e+08	6.6154e+08	9.71863e+08	1.48191e+09	9.71863e+08	6.6154e+08	4.67502e+08	3.40861e+08	2.55122e+08	1.95241e+08	1.52292e+08	1.20774e+08	9.71756e+07	7.91943e+07	6.52779e+07	5.43569e+07	4.56792e+07	3.87061e+07	
0	4.65885e+07	5.54389e+07	6.65773e+07	8.07707e+07	9.911e+07	1.23178e+08	1.55324e+08	1.99127e+08	2.602e+08	3.47646e+08	4.76808e+08	6.74708e+08	9.91208e+08	1.51141e+09	9.91208e+08	6.74708e+08	4.76808e+08	3.47646e+08	2.602e+08	1.99127e+08	1.55324e+08	1.23178e+08	9.911e+07	8.07707e+07	6.65773e+07	5.54389e+07	4.65885e+07	3.94765e+07	
0	4.75116e+07	5.65374e+07	6.78965e+07	8.23712e+07	1.01074e+08	1.25619e+08	1.58402e+08	2.03073e+08	2.65356e+08	3.54535e+08	4.86256e+08	6.88078e+08	1.01085e+09	1.54136e+09	1.01085e+09	6.88078e+08	4.86256e+08	3.54535e+08	2.65356e+08	2.03073e+08	1.58402e+08	1.25619e+08	1.01074e+08	8.23712e+07	6.78965e+07	5.65374e+07	4.75116e+07	4.02588e+07	
0	4.84488e+07	5.76527e+07	6.92358e+07	8.3996e+07	1.03068e+08	1.28096e+08	1.61526e+08	2.07078e+08	2.7059e+08	3.61528e+08	4.95848e+08	7.0165e+08	1.03079e+09	1.57177e+09	1.03079e+09	7.0165e+08	4.95848e+08	3.61528e+08	2.7059e+08	2.07078e+08	1.61526e+08	1.28096e+08	1.03068e+08	8.3996e+07	6.92358e+07	5.76527e+07	4.84488e+07	4.10529e+07	
0	4.94001e+07	5.87847e+07	7.05953e+07	8.56453e+07	1.05091e+08	1.30612e+08	1.64698e+08	2.11144e+08	2.75903e+08	3.68627e+08	5.05584e+08	7.15427e+08	1.05103e+09	1.60263e+09	1.05103e+09	7.15427e+08	5.05584e+08	3.68627e+08	2.75903e+08	2.11144e+08	1.64698e+08	1.30612e+08	1.05091e+08	8.56453e+07	7.05953e+07	5.87847e+07	4.94001e+07	4.1859e+07	
0	5.03657e+07	5.99337e+07	7.19751e+07	8.73193e+07	1.07145e+08	1.33165e+08	1.67917e+08	2.15271e+08	2.81296e+08	3.75832e+08	5.15466e+08	7.29411e+08	1.07157e+09	1.63396e+09	1.07157e+09	7.29411e+08	5.15466e+08	3.75832e+08	2.81296e+08	2.15271e+08	1.67917e+08	1.33165e+08	1.07145e+08	8.73193e+07	7.19751e+07	5.99337e+07	5.03657e+07	4.26771e+07	
0	5.13457e+07	6.10999e+07	7.33756e+07	8.90183e+07	1.0923e+08	1.35756e+08	1.71184e+08	2.1946e+08	2.86769e+08	3.83145e+08	5.25496e+08	7.43604e+08	1.09242e+09	1.66575e+09	1.09242e+09	7.43604e+08	5.25496e+08	3.83145e+08	2.86769e+08	2.1946e+08	1.71184e+08	1.35756e+08	1.0923e+08	8.90183e+07	7.33756e+07	6.10999e+07	5.13457e+07	4.35075e+07	
0	5.23402e+07	6.22834e+07	7.47969e+07	9.07426e+07	1.11346e+08	1.38385e+08	1.745e+08	2.23711e+08	2.92324e+08	3.90566e+08	5.35675e+08	7.58007e+08	1.11358e+09	1.69801e+09	1.11358e+09	7.58007e+08	5.35675e+08	3.90566e+08	2.92324e+08	2.23711e+08	1.745e+08	1.38385e+08	1.11346e+08	9.07426e+07	7.47969e+07	6.22834e+07	5.23402e+07	4.43503e+07	
0	5.33494e+07	6.34843e+07	7.6239e+07	9.24922e+07	1.13493e+08	1.41054e+08	1.77865e+08	2.28024e+08	2.9796e+08	3.98097e+08	5.46003e+08	7.72623e+08	1.13505e+09	1.73075e+09	1.13505e+09	7.72623e+08	5.46003e+08	3.98097e+08	2.9796e+08	2.28024e+08	1.77865e+08	1.41054e+08	1.13493e+08	9.24922e+07	7.6239e+07	6.34843e+07	5.33494e+07	4.52054e+07	
0	5.43734e+07	6.47028e+07	7.77024e+07	9.42675e+07	1.15671e+08	1.43761e+08	1.81279e+08	2.32401e+08	3.03679e+08	4.05738e+08	5.56483e+08	7.87452e+08	1.15684e+09	1.76398e+09	1.15684e+09	7.87452e+08	5.56483e+08	4.05738e+08	3.03679e+08	2.32401e+08	1.81279e+08	1.43761e+08	1.15671e+08	9.42675e+07	7.77024e+07	6.47028e+07	5.43734e+07	4.60731e+07	
0	5.54123e+07	6.5939e+07	7.9187e+07	9.60687e+07	1.17881e+08	1.46508e+08	1.84742e+08	2.36842e+08	3.09482e+08	4.1349e+08	5.67116e+08	8.02498e+08	1.17894e+09	1.79768e+09	1.17894e+09	8.02498e+08	5.67116e+08	4.1349e+08	3.09482e+08	2.36842e+08	1.84742e+08	1.46508e+08	1.17881e+08	9.60687e+07	7.9187e+07	6.5939e+07	5.54123e+07	4.69534e+07	
0	5.64663e+07	6.71932e+07	8.06931e+07	9.78959e+07	1.20123e+08	1.49294e+08	1.88256e+08	2.41346e+08	3.15368e+08	4.21355e+08	5.77902e+08	8.17761e+08	1.20137e+09	1.83187e+09	1.20137e+09	8.17761e+08	5.77902e+08	4.21355e+08	3.15368e+08	2.41346e+08	1.88256e+08	1.49294e+08	1.20123e+08	9.78959e+07	8.06931e+07	6.71932e+07	5.64663e+07	4.78464e+07	
0	5.75354e+07	6.84654e+07	8.22209e+07	9.97494e+07	1.22398e+08	1.52121e+08	1.9182e+08	2.45916e+08	3.21339e+08	4.29332e+08	5.88844e+08	8.33245e+08	1.22411e+09	1.86656e+09	1.22411e+09	8.33245e+08	5.88844e+08	4.29332e+08	3.21339e+08	2.45916e+08	1.9182e+08	1.52121e+08	1.22398e+08	9.97494e+07	8.22209e+07	6.84654e+07	5.75354e+07	4.87523e+07	
0	5.86198e+07	6.97558e+07	8.37706e+07	1.01629e+08	1.24705e+08	1.54988e+08	1.95436e+08	2.50551e+08	3.27396e+08	4.37424e+08	5.99942e+08	8.48949e+08	1.24718e+09	1.90174e+09	1.24718e+09	8.48949e+08	5.99942e+08	4.37424e+08	3.27396e+08	2.50551e+08	1.95436e+08	1.54988e+08	1.24705e+08	1.01629e+08	8.37706e+07	6.97558e+07	5.86198e+07	4.96712e+07	
0	5.97196e+07	7.10646e+07	8.53423e+07	1.03536e+08	1.27044e+08	1.57896e+08	1.99102e+08	2.55252e+08	3.33538e+08	4.45631e+08	6.11198e+08	8.64877e+08	1.27058e+09	1.93742e+09	1.27058e+09	8.64877e+08	6.11198e+08	4.45631e+08	3.33538e+08	2.55252e+08	1.99102e+08	1.57896e+08	1.27044e+08	1.03536e+08	8.53423e+07	7.10646e+07	5.97196e+07	5.06031e+07	
0	6.0835e+07	7.23918e+07	8.69362e+07	1.0547e+08	1.29417e+08	1.60845e+08	2.02821e+08	2.60019e+08	3.39768e+08	4.53954e+08	6.22614e+08	8.8103e+08	1.29431e+09	1.9736e+09	1.29431e+09	8.8103e+08	6.22614e+08	4.53954e+08	3.39768e+08	2.60019e+08	2.02821e+08	1.60845e+08	1.29417e+08	1.0547e+08	8.69362e+07	7.23918e+07	6.0835e+07	5.15482e+07	
0	6.1966e+07	7.37377e+07	8.85526e+07	1.07431e+08	1.31823e+08	1.63835e+08	2.06592e+08	2.64853e+08	3.46085e+08	4.62394e+08	6.34189e+08	8.9741e+08	1.31838e+09	2.0103e+09	1.31838e+09	8.9741e+08	6.34189e+08	4.62394e+08	3.46085e+08	2.64853e+08	2.06592e+08	1.63835e+08	1.31823e+08	1.07431e+08	8.85526e+07	7.37377e+07	6.1966e+07	5.25066e+07	
0	6.31129e+07	7.51024e+07	9.01914e+07	1.09419e+08	1.34263e+08	1.66868e+08	2.10415e+08	2.69755e+08	3.5249e+08	4.70952e+08	6.45926e+08	9.14019e+08	1.34278e+09	2.0475e+09	1.34278e+09	9.14019e+08	6.45926e+08	4.70952e+08	3.5249e+08	2.69755e+08	2.10415e+08	1.66868e+08	1.34263e+08	1.09419e+08	9.01914e+07	7.51024e+07	6.31129e+07	5.34784e+07	
